@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute icorners numeric
@attribute icornersx numeric
@attribute icornersy numeric
@attribute iaccel_Max10 numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accelMax numeric
@attribute accel_stddev numeric
@attribute posx-stddev numeric
@attribute posy-stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute conductor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3,4,5}
@attribute corners {0,1,2,3,4,5}
@attribute cornersx numeric
@attribute cornersy numeric

@data
1770,'2018/04/11 15:12:04:193',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1771,'2018/04/11 15:12:04:278',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1772,'2018/04/11 15:12:04:364',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1773,'2018/04/11 15:12:04:448',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1774,'2018/04/11 15:12:04:530',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1775,'2018/04/11 15:12:04:614',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1776,'2018/04/11 15:12:04:701',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1777,'2018/04/11 15:12:04:784',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1778,'2018/04/11 15:12:04:866',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1779,'2018/04/11 15:12:04:951',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1780,'2018/04/11 15:12:05:036',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1781,'2018/04/11 15:12:05:118',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1782,'2018/04/11 15:12:05:201',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1783,'2018/04/11 15:12:05:281',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1784,'2018/04/11 15:12:05:364',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1785,'2018/04/11 15:12:05:444',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1786,'2018/04/11 15:12:05:527',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1787,'2018/04/11 15:12:05:612',24,328,1,0,0,3,0,3,0,0,0,0,0,0,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1788,'2018/04/11 15:13:59:376',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1789,'2018/04/11 15:13:59:458',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1790,'2018/04/11 15:13:59:541',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1791,'2018/04/11 15:13:59:627',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1792,'2018/04/11 15:13:59:710',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1793,'2018/04/11 15:13:59:792',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1794,'2018/04/11 15:13:59:875',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1795,'2018/04/11 15:13:59:959',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1796,'2018/04/11 15:14:00:042',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1797,'2018/04/11 15:14:00:124',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1798,'2018/04/11 15:14:00:209',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1799,'2018/04/11 15:14:00:292',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1800,'2018/04/11 15:14:00:375',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1801,'2018/04/11 15:14:00:459',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1802,'2018/04/11 15:14:00:541',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1803,'2018/04/11 15:14:00:626',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1804,'2018/04/11 15:14:00:709',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1805,'2018/04/11 15:14:00:791',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1806,'2018/04/11 15:14:00:876',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1807,'2018/04/11 15:14:00:959',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1808,'2018/04/11 15:14:01:042',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1809,'2018/04/11 15:14:01:126',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1810,'2018/04/11 15:14:01:209',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1811,'2018/04/11 15:14:01:292',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1812,'2018/04/11 15:14:01:375',25,328,1,0,0,5,0,3,0,0,0,0,0,0,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1813,'2018/04/11 15:16:55:635',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1814,'2018/04/11 15:16:55:716',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1815,'2018/04/11 15:16:55:801',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1816,'2018/04/11 15:16:55:883',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1817,'2018/04/11 15:16:55:967',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1818,'2018/04/11 15:16:56:050',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1819,'2018/04/11 15:16:56:133',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1820,'2018/04/11 15:16:56:216',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1821,'2018/04/11 15:16:56:300',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1822,'2018/04/11 15:16:56:383',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1823,'2018/04/11 15:16:56:468',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1824,'2018/04/11 15:16:56:550',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1825,'2018/04/11 15:16:56:634',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1826,'2018/04/11 15:16:56:716',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1827,'2018/04/11 15:16:56:800',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1828,'2018/04/11 15:16:56:884',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1829,'2018/04/11 15:16:56:968',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1830,'2018/04/11 15:16:57:050',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1831,'2018/04/11 15:16:57:134',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1832,'2018/04/11 15:16:57:216',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1833,'2018/04/11 15:16:57:302',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1834,'2018/04/11 15:16:57:386',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1835,'2018/04/11 15:16:57:468',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1836,'2018/04/11 15:16:57:551',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1837,'2018/04/11 15:16:57:634',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1838,'2018/04/11 15:16:57:717',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1839,'2018/04/11 15:16:57:800',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1840,'2018/04/11 15:16:57:885',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1841,'2018/04/11 15:16:57:968',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1842,'2018/04/11 15:16:58:050',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1843,'2018/04/11 15:16:58:133',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1844,'2018/04/11 15:16:58:217',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1845,'2018/04/11 15:16:58:301',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1846,'2018/04/11 15:16:58:385',26,328,1,0,0,8,0,3,0,0,0,0,0,0,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1847,'2018/04/11 15:19:01:801',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1848,'2018/04/11 15:19:01:884',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1849,'2018/04/11 15:19:01:967',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1850,'2018/04/11 15:19:02:050',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1851,'2018/04/11 15:19:02:133',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1852,'2018/04/11 15:19:02:218',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1853,'2018/04/11 15:19:02:301',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1854,'2018/04/11 15:19:02:385',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1855,'2018/04/11 15:19:02:467',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1856,'2018/04/11 15:19:02:550',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1857,'2018/04/11 15:19:02:634',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1858,'2018/04/11 15:19:02:717',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1859,'2018/04/11 15:19:02:800',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1860,'2018/04/11 15:19:02:884',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1861,'2018/04/11 15:19:02:967',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1862,'2018/04/11 15:19:03:052',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1863,'2018/04/11 15:19:03:136',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1864,'2018/04/11 15:19:03:217',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1865,'2018/04/11 15:19:03:301',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1866,'2018/04/11 15:19:03:385',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1867,'2018/04/11 15:19:03:469',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1868,'2018/04/11 15:19:03:550',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1869,'2018/04/11 15:19:03:634',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1870,'2018/04/11 15:19:03:718',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1871,'2018/04/11 15:19:03:803',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1872,'2018/04/11 15:19:03:885',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1873,'2018/04/11 15:19:03:968',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1874,'2018/04/11 15:19:04:051',27,328,1,0,0,10,0,3,0,0,0,0,0,0,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1875,'2018/04/11 15:19:33:609',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1876,'2018/04/11 15:19:33:690',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1877,'2018/04/11 15:19:33:773',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1878,'2018/04/11 15:19:33:855',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1879,'2018/04/11 15:19:33:940',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1880,'2018/04/11 15:19:34:022',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1881,'2018/04/11 15:19:34:107',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1882,'2018/04/11 15:19:34:188',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1883,'2018/04/11 15:19:34:271',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1884,'2018/04/11 15:19:34:354',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1885,'2018/04/11 15:19:34:438',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1886,'2018/04/11 15:19:34:523',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1887,'2018/04/11 15:19:34:606',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1888,'2018/04/11 15:19:34:690',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1889,'2018/04/11 15:19:34:772',28,328,1,0,0,11,0,3,0,0,0,0,0,0,?,?,?,?,11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1890,'2018/04/11 15:27:29:178',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1891,'2018/04/11 15:27:29:260',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1892,'2018/04/11 15:27:29:343',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1893,'2018/04/11 15:27:29:426',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1894,'2018/04/11 15:27:29:508',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1895,'2018/04/11 15:27:29:590',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1896,'2018/04/11 15:27:29:672',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1897,'2018/04/11 15:27:29:757',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1898,'2018/04/11 15:27:29:839',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1899,'2018/04/11 15:27:29:925',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1900,'2018/04/11 15:27:30:007',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1901,'2018/04/11 15:27:30:089',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1902,'2018/04/11 15:27:30:173',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1903,'2018/04/11 15:27:30:256',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1904,'2018/04/11 15:27:30:339',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1905,'2018/04/11 15:27:30:422',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1906,'2018/04/11 15:27:30:505',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1907,'2018/04/11 15:27:30:589',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1908,'2018/04/11 15:27:30:672',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1909,'2018/04/11 15:27:30:758',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1910,'2018/04/11 15:27:30:841',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1911,'2018/04/11 15:27:30:925',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1912,'2018/04/11 15:27:31:009',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1913,'2018/04/11 15:27:31:090',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1914,'2018/04/11 15:27:31:173',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1915,'2018/04/11 15:27:31:256',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1916,'2018/04/11 15:27:31:339',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1917,'2018/04/11 15:27:31:423',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1918,'2018/04/11 15:27:31:509',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1919,'2018/04/11 15:27:31:606',29,328,1,0,0,19,0,3,0,0,0,0,0,0,?,?,?,?,19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1920,'2018/04/11 15:50:27:126',30,?,?,0,0,0,0,3,0,0,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1921,'2018/04/11 15:50:27:212',30,?,?,0,0,0,0,3,0,0,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1922,'2018/04/11 15:50:27:305',30,?,?,0,0,0,0,3,0,0,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1923,'2018/04/11 15:50:27:387',30,?,?,0,0,0,0,3,0,0,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
